state,name,key,stdcode
AN,ANDAMAN ISLANDS,andaman islands,3192
AN,NICOBAR ISLANDS,nicobar islands,3193
AP,ADILABAD,adilabad,8732
AP,ASIFABAD,asifabad,8733
AP,BELLAMPALLI,bellampalli,8735
AP,BHAINSA,bhainsa,8752
AP,BOATH (ECHODA),boath (echoda),8751
AP,CHINNOR,chinnor,8737
AP,JANNARAM (LUXITTIPET),jannaram (luxittipet),8739
AP,KHANAPUR (AP),khanapur (ap),8730
AP,MANCHERIAL,mancherial,8736
AP,NIRMAL,nirmal,8734
AP,OUTSARANGAPALLE,outsarangapalle,8753
AP,SIRPURKAGAZNAGAR,sirpurkagaznagar,8738
AP,UTNOR,utnor,8731
AP,ANANTAPUR,anantapur,8554
AP,DHARMAVARAM,dharmavaram,8559
AP,GARLADINNE,garladinne,8551
AP,GOOTY (GUNTAKAL),gooty (guntakal),8552
AP,HINDUPUR,hindupur,8556
AP,KADIRI,kadiri,8494
AP,KALYANDURG,kalyandurg,8497
AP,KAMBADUR,kambadur,8492
AP,KANAGANAPALLE,kanaganapalle,8491
AP,MADAKASIRA,madakasira,8493
AP,"NALLACHERUVU 
(TANAKALLU)","nallacheruvu 
(tanakallu)",8498
AP,PENUKONDA,penukonda,8557
AP,RAYADURG,rayadurg,8495
AP,TADIPATRI,tadipatri,8558
AP,URAVAKONDA,uravakonda,8496
AP,YELLANURU,yellanuru,8550
AP,B.KOTHAKOTA,b.kothakota,8582
AP,BANGARUPALEM,bangarupalem,8573
AP,CHITTOOR,chittoor,8572
AP,KUPPAM,kuppam,8570
AP,MADANAPALLI,madanapalli,8571
AP,PAKALA,pakala,8585
AP,PALMANERU,palmaneru,8579
AP,PILER,piler,8584
AP,PUNGANUR,punganur,8581
AP,PUTTURU,putturu,8577
AP,SATYAVEDU,satyavedu,8576
AP,SODAM,sodam,8583
AP,SRIKALAHASTHI,srikalahasthi,8578
AP,TIRUPATHI,tirupathi,877
AP,VAYALPAD,vayalpad,8586
AP,VENKATGIRIKOTA,venkatgirikota,8587
AP,BADVEL,badvel,8569
AP,CUDDAPAH,cuddapah,8562
AP,JAMMALAMADUGU,jammalamadugu,8560
AP,"KAMALAPURAM 
(YERRAGUNTALA)","kamalapuram 
(yerraguntala)",8563
AP,KODURU,koduru,8566
AP,LAKKIREDDIPALLI,lakkireddipalli,8567
AP,PRODDATUR,proddatur,8564
AP,PULIVENDLA,pulivendla,8568
AP,RAJAMPETA,rajampeta,8565
AP,RAYACHOTI,rayachoti,8561
AP,SIDDAVATTAM,siddavattam,8589
AP,VAIMPALLI,vaimpalli,8588
AP,BHIMADOLE,bhimadole,8829
AP,BHIMAVARAM,bhimavaram,8816
AP,CHINTALAPUDI,chintalapudi,8823
AP,ELURU,eluru,8812
AP,JANGAREDDYGUDEM,jangareddygudem,8821
AP,KOVVUR (NIDADAVOLU),kovvur (nidadavolu),8813
AP,NARSAPUR (PALAKOLE),narsapur (palakole),8814
AP,POLAVARAM,polavaram,8811
AP,TADEPALLIGUDEM,tadepalligudem,8818
AP,TANUKU,tanuku,8819
AP,BAPATLA,bapatla,8643
AP,GUNTUR,guntur,863
AP,KROSURU,krosuru,8640
AP,MANGALAGIRI,mangalagiri,8645
AP,NARSARAOPET,narsaraopet,8647
AP,PALNAD (MACHERALA),palnad (macherala),8642
AP,PIDUGURALLA,piduguralla,8649
AP,REPALLE,repalle,8648
AP,SATTENAPALLI,sattenapalli,8641
AP,TENALI,tenali,8644
AP,VINUKONDA,vinukonda,8646
AP,CHEVELLA,chevella,8417
AP,HYDERABAD LOC,hyderabad loc,40
AP,HYDERABADEAST (GHATKESWAR),hyderabadeast (ghatkeswar),8415
AP,"HYDERABADWEST 
(SHAMSHABAD)","hyderabadwest 
(shamshabad)",8413
AP,IBRAHIMPATNAM,ibrahimpatnam,8414
AP,MEDCHAL,medchal,8418
AP,PARGI,pargi,8412
AP,TANDURU,tanduru,8411
AP,VIKRABAD,vikrabad,8416
AP,HUSNABAD,husnabad,8721
AP,HUZURABAD,huzurabad,8727
AP,JAGTIAL,jagtial,8724
AP,KARIMNAGAR,karimnagar,878
AP,MAHADEVAPUR,mahadevapur,8720
AP,MANTHANI,manthani,8729
AP,METPALLI,metpalli,8725
AP,PEDDAPALLI,peddapalli,8728
AP,SIRCILLA,sircilla,8723
AP,ASWARAOPET,aswaraopet,8740
AP,BHADRACHALAM,bhadrachalam,8743
AP,BHOORAGAMPHAD (MANUGURU),bhooragamphad (manuguru),8746
AP,KHAMMAM,khammam,8742
AP,KOTHAGUDEM,kothagudem,8744
AP,MADHIRA,madhira,8749
AP,NUGURU (CHERLA),nuguru (cherla),8747
AP,SATHUPALLI,sathupalli,8761
AP,SUDHIMALLA (TEKULAPALLI),sudhimalla (tekulapalli),8741
AP,V.R.PURAM,v.r.puram,8748
AP,YELLANDU,yellandu,8745
AP,ADONI,adoni,8512
AP,ALLAGADDA,allagadda,8519
AP,ALUR,alur,8523
AP,ATMAKUR,atmakur,8517
AP,BANAGANAPALLE,banaganapalle,8515
AP,DRONACHALAM,dronachalam,8516
AP,GUDUR (KODUMUR),gudur (kodumur),8525
AP,KOILKUNTLA,koilkuntla,8510
AP,KURNOOL,kurnool,8518
AP,NANDIKOTKUR,nandikotkur,8513
AP,NANDYAL,nandyal,8514
AP,PATTIKONDA,pattikonda,8520
AP,PEAPALLE,peapalle,8522
AP,SRISAILAM,srisailam,8524
AP,ACHAMPET,achampet,8541
AP,ALAMPUR,alampur,8502
AP,AMANGALLU,amangallu,8545
AP,ATMAKUR,atmakur,8504
AP,GADWAL,gadwal,8546
AP,KALWAKURTHY,kalwakurthy,8549
AP,KODANGAL,kodangal,8505
AP,KOLLAPUR,kollapur,8501
AP,MAHABUBNAGAR,mahabubnagar,8542
AP,MAKTHAL,makthal,8503
AP,NAGARKURNOOL,nagarkurnool,8540
AP,NARAYANPET,narayanpet,8506
AP,SHADNAGAR,shadnagar,8548
AP,WANAPARTHY,wanaparthy,8543
AP,BHONGIR,bhongir,8685
AP,CHANDOOR,chandoor,8681
AP,DEVARAKONDA,devarakonda,8691
AP,HAZURNAGAR,hazurnagar,8683
AP,MIRYALGUDA,miryalguda,8689
AP,NALGONDA,nalgonda,8682
AP,NAMPALLE,nampalle,8692
AP,NIDAMANUR (HILLCOLONY),nidamanur (hillcolony),8680
AP,RAMANNAPET,ramannapet,8694
AP,SURYAPET,suryapet,8684
AP,THUNGATURTHY,thungaturthy,8693
AP,ATMAKUR,atmakur,8627
AP,CHEJERLA,chejerla,8628
AP,GUDUR,gudur,8624
AP,KAVALI,kavali,8626
AP,KOVVUR,kovvur,8622
AP,NELLORE,nellore,861
AP,RAPUR (PODALAKUR),rapur (podalakur),8621
AP,SULLURPET,sullurpet,8623
AP,UDAYGIRI,udaygiri,8620
AP,VENKATGIRI,venkatgiri,8625
AP,VINJAMURU,vinjamuru,8629
AP,ARMOOR,armoor,8463
AP,BANSWADA,banswada,8466
AP,BODHAN,bodhan,8467
AP,DICHPALLI,dichpalli,8461
AP,KAMAREDDY,kamareddy,8468
AP,MADNUR,madnur,8464
AP,NIZAMABAD,nizamabad,8462
AP,YELLAREDDY,yellareddy,8465
AP,CHIRALA,chirala,8594
AP,CUMBUM,cumbum,8406
AP,DARSI,darsi,8407
AP,DONAKONDA,donakonda,8408
AP,GIDDALUR,giddalur,8405
AP,KANDUKURU,kandukuru,8598
AP,KANIGIRI,kanigiri,8402
AP,MARKAPUR,markapur,8596
AP,MARTURU,marturu,8404
AP,MEDARMETLA,medarmetla,8593
AP,ONGOLE,ongole,8592
AP,PAMURU,pamuru,8490
AP,PODILI,podili,8499
AP,ULVAPADU,ulvapadu,8599
AP,YERRAGONDAPALEM,yerragondapalem,8403
AP,AMALAPURAM,amalapuram,8856
AP,CHAVITIDIBBALU,chavitidibbalu,8863
AP,KAKINADA,kakinada,884
AP,"MANDAPETA 
(RAVULAPALEM)","mandapeta 
(ravulapalem)",8855
AP,PEDDAPURAM,peddapuram,8852
AP,PITHAPURAM,pithapuram,8869
AP,RAJAHMUNDRI,rajahmundri,883
AP,RAMACHANDRAPURAM,ramachandrapuram,8857
AP,RAMPACHODAVARAM,rampachodavaram,8864
AP,RAZOLE,razole,8862
AP,TUNI,tuni,8854
AP,YELAVARAM,yelavaram,8865
AP,YELESWARAM,yeleswaram,8868
AP,ANDOLE (JOGIPET),andole (jogipet),8450
AP,GAJWEL,gajwel,8454
AP,MEDAK,medak,8452
AP,NARAYANKHED,narayankhed,8456
AP,NARSAPUR,narsapur,8458
AP,SANGAREDDY,sangareddy,8455
AP,SIDDIPET,siddipet,8457
AP,ZAHIRABAD,zahirabad,8451
AP,PALAKONDA (RAJAM),palakonda (rajam),8941
AP,PATHAPATNAM (HIRAMANDALAM),pathapatnam (hiramandalam),8946
AP,SOMPETA,sompeta,8947
AP,SRIKAKULAM,srikakulam,8942
AP,TEKKALI (PALASA),tekkali (palasa),8945
AP,BANDAR (MACHILIPATNAM),bandar (machilipatnam),8672
AP,DIVI (CHALLAPALLI),divi (challapalli),8671
AP,GUDIVADA,gudivada,8674
AP,JAGGAYYAPET,jaggayyapet,8654
AP,KAIKALURU,kaikaluru,8677
AP,MYLAVARAM,mylavaram,8659
AP,NANDIGAMA,nandigama,8678
AP,NUZVIDU,nuzvidu,8656
AP,TIRIVURU,tirivuru,8673
AP,VIJAYAWADA,vijayawada,866
AP,VUYYURU,vuyyuru,8676
AP,ANAKAPALLE,anakapalle,8924
AP,ARAKU,araku,8936
AP,BHEEMUNIPATNAM,bheemunipatnam,8933
AP,CHINTAPALLE,chintapalle,8937
AP,CHODAVARAM,chodavaram,8934
AP,NARSIPATNAM,narsipatnam,8932
AP,PADERU,paderu,8935
AP,SILERU,sileru,8938
AP,VISAKHAPATNAM,visakhapatnam,891
AP,YELAMANCHILI,yelamanchili,8931
AP,BOBBILI,bobbili,8944
AP,CHEPURUPALLI (GARIVIDI),chepurupalli (garividi),8952
AP,GAJAPATHINAGARAM,gajapathinagaram,8965
AP,PARVATHIPURAM,parvathipuram,8963
AP,SALURU,saluru,8964
AP,"SRUNGAVARAPUKOTA 
(KOTHVLS)","srungavarapukota 
(kothvls)",8966
AP,VIZAYANAGARAM,vizayanagaram,8922
AP,CHERIAL,cherial,8710
AP,ETURNAGARAM,eturnagaram,8717
AP,JANGAON,jangaon,8716
AP,MAHABUBBAD,mahabubbad,8719
AP,MULUG,mulug,8715
AP,NARASAMPET,narasampet,8718
AP,PARKAL,parkal,8713
AP,WARANGAL,warangal,870
AP,WARDHANNAPET (GHANAPUR),wardhannapet (ghanapur),8711
AS,ABHAYAPURI,abhayapuri,3669
AS,BIJNI,bijni,3668
AS,BILASIPARA,bilasipara,3667
AS,DHUBRI,dhubri,3662
AS,GOALPARA,goalpara,3663
AS,KOKRAJHAR,kokrajhar,3661
AS,BARAMA,barama,3623
AS,BARPETA ROAD,barpeta road,3666
AS,BOKO,boko,3621
AS,GUWAHATI,guwahati,361
AS,HAJO,hajo,3664
AS,NALBARI,nalbari,3624
AS,TARABARIHAT,tarabarihat,3665
AS,BOKAKHAT,bokakhat,3776
AS,GOLAGHAT,golaghat,3774
AS,JORHAT,jorhat,376
AS,MAJULI,majuli,3775
AS,MARIANI,mariani,3771
AS,SIBSAGAR,sibsagar,3772
AS,BAITHALANGSHU,baithalangshu,3677
AS,BOKAJAN,bokajan,3675
AS,DIPHU,diphu,3671
AS,HAFLONG,haflong,3673
AS,HOJAI,hojai,3674
AS,HOWRAGHAT,howraghat,3676
AS,MAIBONG,maibong,3670
AS,MORIGAON,morigaon,3678
AS,NAGAON,nagaon,3672
AS,HAILAKANDI,hailakandi,3844
AS,KARIMGANJ,karimganj,3843
AS,SILCHAR,silchar,3842
AS,VDARBONDH,vdarbondh,3841
AS,GOHPUR,gohpur,3715
AS,MANGALDOI,mangaldoi,3713
AS,RANGAPARA,rangapara,3714
AS,TEZPUR,tezpur,3712
AS,UDALGURI,udalguri,3711
AS,BIHUPURIA,bihupuria,3759
AS,DHAKUAKHANA,dhakuakhana,3758
AS,DHEMAJI,dhemaji,3753
AS,DIBRUGARH,dibrugarh,373
AS,DIGBOI,digboi,3751
AS,MORANHAT,moranhat,3754
AS,NORTH LAKHIMPUR,north lakhimpur,3752
AS,SADIYA,sadiya,3756
AS,TINSUKHIA,tinsukhia,374
BR,ARRAH,arrah,6182
BR,BUXAR,buxar,6183
BR,DUMRAON,dumraon,6323
BR,PIRO,piro,6181
BR,AMARPUR,amarpur,6420
BR,BANKA,banka,6424
BR,BHAGALPUR,bhagalpur,641
BR,KAHALGAON,kahalgaon,6429
BR,KATORIA,katoria,6425
BR,NAUGACHIA,naugachia,6421
BR,CHAPRA,chapra,6152
BR,EKMA,ekma,6155
BR,GOPALGANJ,gopalganj,6156
BR,HATHUA,hathua,6150
BR,MAHARAJGANJ,maharajganj,6153
BR,MAIRWA,mairwa,6157
BR,MASRAKH,masrakh,6159
BR,SIDHAWALIA,sidhawalia,6151
BR,SIWAN,siwan,6154
BR,SONEPUR,sonepur,6158
BR,BARAUNI,barauni,6279
BR,BEGUSARAI,begusarai,6243
BR,BENIPATTI,benipatti,6271
BR,BENIPUR,benipur,6242
BR,DALSINGHSARAI,dalsinghsarai,6278
BR,DARBHANGA,darbhanga,6272
BR,GOGRI,gogri,6245
BR,JAINAGAR,jainagar,6246
BR,JHAJHARPUR,jhajharpur,6273
BR,KHAGARIA,khagaria,6244
BR,MADHUBANI,madhubani,6276
BR,PHULPARAS,phulparas,6277
BR,ROSERA,rosera,6275
BR,SAMASTIPUR,samastipur,6274
BR,SINGHWARA,singhwara,6247
BR,BERMO,bermo,6549
BR,BOKARO,bokaro,6542
BR,DHANBAD,dhanbad,326
BR,GOMIA,gomia,6544
BR,GOVINDPUR,govindpur,6540
BR,ARWAL,arwal,6337
BR,AURANGABAD,aurangabad,6186
BR,DAUDNAGAR,daudnagar,6328
BR,GAYA,gaya,631
BR,IMAMGANJ,imamganj,6331
BR,JAHANABAD,jahanabad,6114
BR,NABINAGAR,nabinagar,6332
BR,NAWADA,nawada,6324
BR,PAKRIBARWAN,pakribarwan,6325
BR,RAFIGANJ,rafiganj,6327
BR,RAJAULI,rajauli,6336
BR,SHERGHATI,sherghati,6326
BR,WAZIRGANJ,wazirganj,6322
BR,ARARIA,araria,6453
BR,BANMANKHI,banmankhi,6467
BR,BARSOI,barsoi,6451
BR,DHAMDAHA,dhamdaha,6462
BR,FORBESGANJ,forbesganj,6455
BR,KATIHAR,katihar,6452
BR,KISHANGANJ,kishanganj,6466
BR,KORHA,korha,6457
BR,PURNEA,purnea,6454
BR,RANIGANJ,raniganj,6461
BR,THAKURGANJ,thakurganj,6459
BR,CHAKAI,chakai,6347
BR,H.KHARAGPUR,h.kharagpur,6342
BR,JAMUI,jamui,6345
BR,JHAJHA,jhajha,6349
BR,LAKHISARAI,lakhisarai,6346
BR,MALLEHPUR,mallehpur,6348
BR,MONGHYR,monghyr,6344
BR,SEIKHPURA,seikhpura,6341
BR,ARERAJ,areraj,6258
BR,BAGAHA,bagaha,6251
BR,BARACHAKIA,barachakia,6257
BR,BETTIAH,bettiah,6254
BR,DHAKA,dhaka,6250
BR,MOTIHARI,motihari,6252
BR,NARKATIAGANJ,narkatiaganj,6253
BR,PAKRIDAYAL,pakridayal,6259
BR,RAMNAGAR,ramnagar,6256
BR,RAXAUL,raxaul,6255
BR,BIDUPUR,bidupur,6229
BR,HAJIPUR,hajipur,6224
BR,MAHUA,mahua,6227
BR,MOTIPUR,motipur,6223
BR,MUZAFFARPUR,muzaffarpur,621
BR,PUPRI,pupri,6228
BR,SHEOHAR,sheohar,6222
BR,SITAMARHI,sitamarhi,6226
BR,BARH,barh,6132
BR,BIHARSHARIF,biharsharif,6112
BR,BIKRAM,bikram,6135
BR,DANAPUR,danapur,6115
BR,HILSA,hilsa,6111
BR,PATNA,patna,612
BR,BIRPUR,birpur,6471
BR,MADHEPURA,madhepura,6476
BR,S.BAKHTIARPUR,s.bakhtiarpur,6475
BR,SAHARSA,saharsa,6478
BR,SUPAUL,supaul,6473
BR,TRIVENIGANJ,triveniganj,6477
BR,UDAKISHANGANJ,udakishanganj,6479
BR,ADHAURA,adhaura,6180
BR,BHABHUA,bhabhua,6189
BR,BIKRAMGANJ,bikramganj,6185
BR,MOHANIA,mohania,6187
BR,ROHTAS,rohtas,6188
BR,SASARAM,sasaram,6184
BR,BALUMATH,balumath,6568
BR,BARWADIH,barwadih,6567
BR,BHANDARIA,bhandaria,6581
BR,BHAWANATHPUR,bhawanathpur,6563
BR,BISHRAMPUR,bishrampur,6584
BR,CHAINPUR,chainpur,6586
BR,DALTONGANJ,daltonganj,6562
BR,GARHWA,garhwa,6561
BR,GARU,garu,6569
BR,JAPLA,japla,6566
BR,LATEHAR,latehar,6565
BR,NAGARUTARI,nagarutari,6564
BR,PATAN,patan,6560
BR,DEOGHAR,deoghar,6432
BR,DUMKA,dumka,6434
BR,GODDA,godda,6422
BR,JAMTARA,jamtara,6433
BR,JHARMUNDI,jharmundi,6431
BR,KATHIKUND,kathikund,6427
BR,MADHUPUR,madhupur,6438
BR,MAHAGAMA,mahagama,6437
BR,MAHESHPUR RAJ,maheshpur raj,6423
BR,NALA,nala,6428
BR,PAKUR,pakur,6435
BR,RAJMAHAL,rajmahal,6426
BR,SAHIBGANJ,sahibganj,6436
BR,BAGODAR,bagodar,6557
BR,BARHI,barhi,6543
BR,BARKAGAON,barkagaon,6551
BR,CHATRA,chatra,6541
BR,CHAVPARAN,chavparan,6547
BR,DUMRI(ISRIBAZAR),dumri(isribazar),6558
BR,GIRIDIH,giridih,6532
BR,HAZARIBAGH,hazaribagh,6546
BR,HUNTERGANJ,hunterganj,6550
BR,ICHAK,ichak,6548
BR,JHUMARITALAIYA,jhumaritalaiya,6534
BR,MANDU,mandu,6545
BR,RAJDHANWAR,rajdhanwar,6554
BR,RAMGARH,ramgarh,6553
BR,SIMARIA,simaria,6559
BR,TISRI,tisri,6556
BR,BAHARAGORA,baharagora,6594
BR,CHAIBASA,chaibasa,6582
BR,CHAKARDHARPUR,chakardharpur,6587
BR,CHANDIL,chandil,6591
BR,GHATSILA,ghatsila,6585
BR,JAGARNATHPUR,jagarnathpur,6588
BR,JAMSHEDPUR,jamshedpur,657
BR,JHINKPANI,jhinkpani,6589
BR,KHARSAWA,kharsawa,6583
BR,MANOHARPUR,manoharpur,6593
BR,NOAMUNDI,noamundi,6596
BR,SARAIKELA (ADSTYAPUR),saraikela (adstyapur),6597
BR,BASIA,basia,6533
BR,BOLWA,bolwa,6539
BR,BUNDU,bundu,6530
BR,CHAINPUR,chainpur,6535
BR,GHAGHRA,ghaghra,6523
BR,GUMLA,gumla,6524
BR,ITKI,itki,6529
BR,KHUNTI,khunti,6528
BR,KOLEBIRA,kolebira,6527
BR,LOHARDAGA,lohardaga,6526
BR,MANDAR,mandar,6531
BR,MURI,muri,6522
BR,PALKOT,palkot,6536
BR,RANCHI,ranchi,651
BR,SIMDEGA,simdega,6525
BR,TORPA,torpa,6538
BY,MUMBAI,mumbai,22
BY,NAVI MUMBAI (TURBHE),navi mumbai (turbhe),215
GJ,AHEMDABAD LOCAL,ahemdabad local,79
GJ,BAREJA,bareja,2718
GJ,BARWALA,barwala,2711
GJ,DEHGAM,dehgam,2716
GJ,DHANDHUKA,dhandhuka,2713
GJ,DHOLKA,dholka,2714
GJ,GANDHI NAGAR,gandhi nagar,2712
GJ,SANAND,sanand,2717
GJ,VIRAMGAM,viramgam,2715
GJ,AMRELI,amreli,2792
GJ,BABRA,babra,2791
GJ,DAMNAGAR,damnagar,2793
GJ,DHARI,dhari,2797
GJ,KUNKAWAV,kunkawav,2796
GJ,RAJULA,rajula,2794
GJ,SAVARKUNDLA,savarkundla,2845
GJ,AMOD,amod,2641
GJ,ANKLESHWAR,ankleshwar,2646
GJ,BHARUCH,bharuch,2642
GJ,DEDIAPADA,dediapada,2649
GJ,JAMBUSAR,jambusar,2644
GJ,JHAGADIA,jhagadia,2645
GJ,RAJPIPLA,rajpipla,2640
GJ,VALIA,valia,2643
GJ,BHAVNAGAR,bhavnagar,278
GJ,BOTAD,botad,2849
GJ,GADHADA,gadhada,2847
GJ,GARIADHAR,gariadhar,2843
GJ,MAHUVA,mahuva,2844
GJ,PALITANA,palitana,2848
GJ,SIHOR,sihor,2846
GJ,TALAJA,talaja,2842
GJ,VALLABHIPUR,vallabhipur,2841
GJ,ANJAR (GANDHIDHAM),anjar (gandhidham),2836
GJ,BHACHAV,bhachav,2837
GJ,BHUJ,bhuj,2832
GJ,GOGODAR,gogodar,2806
GJ,KHAVDA,khavda,2803
GJ,KUTCHMANDVI,kutchmandvi,2834
GJ,LAKHPAT,lakhpat,2839
GJ,MUNDRA,mundra,2838
GJ,NAKHATRANA,nakhatrana,2835
GJ,NALIA,nalia,2831
GJ,RAHPAR,rahpar,2830
GJ,SUMRASAR,sumrasar,2808
GJ,DAHOD,dahod,2673
GJ,DEVGADHBARIA,devgadhbaria,2678
GJ,GODHRA,godhra,2672
GJ,HALOL,halol,2676
GJ,JHALOD,jhalod,2679
GJ,LIMKHEDA,limkheda,2677
GJ,LUNAVADA,lunavada,2674
GJ,SANTRAMPUR,santrampur,2675
GJ,SHEHRA,shehra,2670
GJ,BAYAD,bayad,2779
GJ,BHILODA,bhiloda,2771
GJ,HIMATNAGAR,himatnagar,2772
GJ,IDAR,idar,2778
GJ,KHEDBRAHMA,khedbrahma,2775
GJ,MALPUR,malpur,2773
GJ,MODASA,modasa,2774
GJ,PRANTIJ,prantij,2770
GJ,BHANVAD,bhanvad,2896
GJ,DHROL,dhrol,2897
GJ,JAMJODHPUR,jamjodhpur,2898
GJ,JAMKALYANPUR,jamkalyanpur,2891
GJ,JAMNAGAR,jamnagar,288
GJ,JODIA,jodia,2893
GJ,KALAWAD,kalawad,2894
GJ,KHAMBHALIA,khambhalia,2833
GJ,LALPUR,lalpur,2895
GJ,OKHA,okha,2892
GJ,JUNAGARH,junagarh,285
GJ,KESHOD,keshod,2871
GJ,KODINAR,kodinar,2795
GJ,KUTIYANA,kutiyana,2804
GJ,MALIA-HATINA,malia-hatina,2870
GJ,MANAVADAR,manavadar,2874
GJ,MANGROL,mangrol,2878
GJ,PORBANDER,porbander,286
GJ,RANAVAV,ranavav,2801
GJ,TALALA,talala,2877
GJ,UNA-DIU,una-diu,2875
GJ,VANTHALI,vanthali,2872
GJ,VERAVAL,veraval,2876
GJ,VISAVADAR,visavadar,2873
GJ,CHANASMA,chanasma,2734
GJ,HARIJ,harij,2733
GJ,KALOL,kalol,2764
GJ,KHERALU,kheralu,2761
GJ,MEHSANA,mehsana,2762
GJ,PATAN,patan,2766
GJ,SIDHPUR,sidhpur,2767
GJ,VIJAPUR,vijapur,2763
GJ,VISNAGAR,visnagar,2765
GJ,ANAND,anand,2692
GJ,BALASINOR,balasinor,2690
GJ,BORSAD,borsad,2696
GJ,KAPAD WANJ,kapad wanj,2691
GJ,KHAMBAT,khambat,2698
GJ,KHEDA,kheda,2694
GJ,NADIAD,nadiad,268
GJ,RETLAD,retlad,2697
GJ,THASRA,thasra,2699
GJ,DANTA,danta,2749
GJ,DEESA,deesa,2744
GJ,DEODAR,deodar,2735
GJ,DHANERA,dhanera,2748
GJ,PALANPUR,palanpur,2742
GJ,RADHANPUR,radhanpur,2746
GJ,SANTALPUR,santalpur,2738
GJ,THARA,thara,2747
GJ,THARAD,tharad,2737
GJ,VADGAM,vadgam,2739
GJ,VAV,vav,2740
GJ,DHORAJI,dhoraji,2824
GJ,GONDAL,gondal,2825
GJ,JASDAN,jasdan,2821
GJ,JETPUR,jetpur,2823
GJ,KOTDASANGHANI,kotdasanghani,2827
GJ,MALIYA MIYANA,maliya miyana,2829
GJ,MORVI,morvi,2822
GJ,PADDHARI,paddhari,2820
GJ,RAJKOT,rajkot,281
GJ,UPLETA,upleta,2826
GJ,WANKANER,wankaner,2828
GJ,BARDOLI,bardoli,2622
GJ,FORTSONGADH,fortsongadh,2624
GJ,M.M.MANGROL,m.m.mangrol,2629
GJ,MANDVI,mandvi,2623
GJ,NIZAR,nizar,2628
GJ,SAYAN,sayan,2621
GJ,SURAT,surat,261
GJ,VALOD,valod,2625
GJ,VYARA,vyara,2626
GJ,CHOTILA,chotila,2751
GJ,DASADA,dasada,2757
GJ,DHRANGADHRA,dhrangadhra,2754
GJ,HALVAD,halvad,2758
GJ,LAKHTAR,lakhtar,2759
GJ,LIMBDI,limbdi,2753
GJ,MULI,muli,2756
GJ,SAYLA,sayla,2755
GJ,SURENDRANAGAR,surendranagar,2752
GJ,CHHOTA UDAIPUR,chhota udaipur,2669
GJ,DABHOI,dabhoi,2663
GJ,MIYAGAM,miyagam,2666
GJ,NASWADI,naswadi,2661
GJ,PADRA,padra,2662
GJ,PAVIJETPUR,pavijetpur,2664
GJ,SANKHEDA,sankheda,2665
GJ,SAVLI,savli,2667
GJ,VADODARA,vadodara,265
GJ,WAGHODIA,waghodia,2668
GJ,AHWA,ahwa,2631
GJ,BANSADA,bansada,2630
GJ,BILLIMORA,billimora,2634
GJ,DHARAMPUR,dharampur,2633
GJ,NAVSARI,navsari,2637
GJ,VALSAD,valsad,2632
GJ,VAPI,vapi,260
HA,AMBALA,ambala,171
HA,BARARA,barara,1731
HA,CHAAHARAULI,chaaharauli,1735
HA,JAGADHARI,jagadhari,1732
HA,KALKA,kalka,1733
HA,NARAINGARH,naraingarh,1734
HA,FARIDABAD,faridabad,129
HA,FEROJPUR,ferojpur,1268
HA,GURGAON,gurgaon,124
HA,NUH,nuh,1267
HA,PALWAL,palwal,1275
HA,ADAMPUR MANDI,adampur mandi,1669
HA,BARWALA,barwala,1693
HA,DABWALI,dabwali,1668
HA,ELLENABAD,ellenabad,1698
HA,FATEHABAD,fatehabad,1667
HA,HANSI,hansi,1663
HA,HISSAR,hissar,1662
HA,KALANWALI,kalanwali,1696
HA,RATIA,ratia,1697
HA,SIRSA,sirsa,1666
HA,TOHANA,tohana,1692
HA,JIND,jind,1681
HA,JULANA,julana,1683
HA,NARWANA,narwana,1684
HA,SAFIDON,safidon,1686
HA,ASSANDH,assandh,1749
HA,CHEEKA,cheeka,1743
HA,GHARAUNDA,gharaunda,1748
HA,KAITHAL,kaithal,1746
HA,KARNAL,karnal,184
HA,KURUKSHETRA,kurukshetra,1744
HA,NILOKHERI,nilokheri,1745
HA,PANIPAT,panipat,180
HA,PEHOWA,pehowa,1741
HA,BAWAL,bawal,1284
HA,JATUSANA,jatusana,1281
HA,KOSLI,kosli,1259
HA,MOHINDERGARH,mohindergarh,1285
HA,NARNAUL,narnaul,1282
HA,REWARI,rewari,1274
HA,BAHADURGARH,bahadurgarh,1276
HA,BAWANIKHERA,bawanikhera,1254
HA,BHIWANI,bhiwani,1664
HA,CHARKHIDADRI,charkhidadri,1250
HA,JHAJJAR,jhajjar,1251
HA,KALANAUR,kalanaur,1258
HA,LOHARU,loharu,1252
HA,MEHAM,meham,1257
HA,ROHTAK,rohtak,1262
HA,SIWANI,siwani,1255
HA,TOHSHAM,tohsham,1253
HA,GOHANA,gohana,1263
HA,SONIPAT,sonipat,130
HP,AMB,amb,1976
HP,BILASPUR,bilaspur,1978
HP,HAMIRPUR,hamirpur,1972
HP,UNA,una,1975
HP,PANGI (KILLAR),pangi (killar),1897
HP,BHARMOUR,bharmour,1895
HP,CHAMBA,chamba,1899
HP,CHURAH (TISSA),churah (tissa),1896
HP,DEHRA GOPIPUR,dehra gopipur,1970
HP,KANGRA (DHARAMSALA),kangra (dharamsala),1892
HP,NURPUR,nurpur,1893
HP,PALAMPUR,palampur,1894
HP,BANJAR,banjar,1903
HP,KULLU,kullu,1902
