key,value
,,--baksa,3627
,,--balaghat,7632
,,--balangir,6652
,,--baleswar,6782
,,--ballia,5498
,,--balrampur,5263
,,--banas kantha,2742
,,--banda,5192
,,--bandipora,1957
,,--bangalore rural,80
,,--bangalore urban,80
,,--banka,6424
,,--bankura,3242
,,--banswara,2962
,,--barabanki,524
,,--baramulla,1952
,,--baran,7453
,,--bardhaman,342
,,--bareilly,581
,,--bargarh,6646
,,--barmer,2982
,,--barnala,1679
,,--barpeta,3665
,,--barwani,7290
,,--bastar,7782
,,--basti,5542
,,--bathinda,164
,,--beed,2442
,,--begusarai,6243
,,--belgaum,831
,,--bellary,8392
,,--betul,7141
,,--bhadrak,6784
,,--bhagalpur,641
,,--bhandara,7184
,,--bharatpur,5644
,,--bharuch,2642
,,--bhavnagar,278
,,--bhilwara,1482
,,--bhind,7543
,,--bhiwani,1664
,,--bhojpur,6182
,,--bhopal,755
,,--bidar,8482
,,--bijapur,7853:8352
,,--bijnor,1342
,,--bikaner,151
,,--bilaspur,7752:1978
,,--birbhum,3462
,,--bishnupur,3879
,,--bokaro,6549
,,--bongaigaon,3664
,,--boudh,6841
,,--budaun,5832
,,--budgam,1951
,,--bulandshahr,5732
,,--buldana,7232
,,--bundi,747
,,--burhanpur,7325
,,--buxar,6183
,,--cachar,3842
,,--central delhi,11
,,--chamba,1899
,,--chamoli,1372
,,--champawat,5965
,,--champhai,3831
,,--chamrajnagar,8226
,,--chandauli,5412
,,--chandel,3872
,,--chandrapur,7172
,,--changlang,3808
,,--chatra,6541
,,--chennai,44
,,--chhatarpur,7682
,,--chhindwara,7162
,,--chickmagalur,8262
,,--chirang,3664
,,--chitradurga,8194
,,--chitrakoot,5198
,,--chittoor,8572
,,--chittorgarh,1472
,,--churachandpur,3874
,,--churu,1562
,,--coimbatore,422
,,--cooch behar,3582
,,--cuddalore,4122
,,--cuttack,671
,,--dakshin kannada,824
,,--damoh,7812
,,--dangs,2631
,,--dantewada,7856
,,--darbhanga,6272
,,--darjeeling,354
,,--darrang,3713
,,--datia,7522
,,--dausa,1427
,,--davangere,8192
,,--dehradun,135
,,--deogarh,6641
,,--deoghar,6432
,,--deoria,5568
,,--dewas,7272
,,--dhalai,3826
,,--dhamtari,7722
,,--dhanbad,326
,,--dhar,7292
,,--dharmapuri,4342
,,--dharwad,836
,,--dhemaji,3753
,,--dhenkanal,6762
,,--dholpur,5642
,,--dhubri,3662
,,--dhule,2562
,,--dibang valley,3801
,,--dibrugarh,373
,,--dimapur,3862
,,--dindigul,451
,,--dindori,7644
,,--doda,1996
,,--dohad,2673
,,--dumka,6434
,,--dungarpur,2964
,,--durg,788
,,--east champaran (motihari),6252
,,--east delhi,11
,,--east garo hills,3658
,,--east godavari,884
,,--east kameng,3787
,,--east khasi hills,364
,,--east medinipur,3228
,,--east siang,368
,,--east singhbhum,6585
,,--ernakulam,484
,,--erode,424
,,--etah,5742
,,--etawah,5688
,,--faizabad,5278
,,--faridabad,129
,,--faridkot,1639
,,--farrukhabad,5692
,,--fatehabad,1667
,,--fatehgarh sahib,1763
,,--fatehpur,5180
,,--ferozepur,1632
,,--firozabad,5612
,,--gadag,8372
,,--gadchiroli,7132
,,--gajapati,6815
,,--gandhinagar,79
,,--ganjam,6811
,,--garhwa,6561
,,--gautam buddha nagar,120
,,--gaya,631
,,--ghaziabad,120
,,--ghazipur,548
,,--giridih,6532
,,--goalpara,3663
,,--godda,6422
,,--golaghat,3774
,,--gonda,5262
,,--gondia,7182
,,--gopalganj,6156
,,--gorakhpur,551
,,--gulbarga,8472
,,--gumla,6524
,,--guna,7542
,,--guntur,563
,,--gurdaspur,1874
,,--gurugram,124
,,--gwalior,751
,,--hailakandi,3844
,,--hamirpur,1972:5282
,,--hanumangarh,1552
,,--harda,7577
,,--hardoi,5852
,,--haridwar,1334
,,--hassan,8172
,,--hathras,5722
,,--haveri,8375
,,--hazaribag,6546
,,--hingoli,2456
,,--hisar,1662
,,--hooghly,33
,,--hoshangabad,7574
,,--hoshiarpur,1882
,,--howrah,33
,,--hyderabad,40
,,--idukki,4862
,,--imphal east,385
,,--imphal west,385
,,--indore,731
,,--jabalpur,761
,,--jagatsinghapur,6724
,,--jaintia hills,3652
,,--jaipur,141
,,--jaisalmer,2992
,,--jajpur,6728
,,--jalandhar,181
,,--jalaun,5162
,,--jalgoan,257
,,--jalna,2482
,,--jalor,2973
,,--jalpaiguri,3561
,,--jammu,191
,,--jamnagar,288
,,--jamtara,6433
,,--jamui,6345
,,--janjgir-champa,7817
,,--jashpur,7763
,,--jaunpur,5452
,,--jehanabad,6114
,,--jhabua,7392
,,--jhajjar,1251
,,--jhalawar,7432
,,--jhansi,517
,,--jharsuguda,6645
,,--jhunjhunu,1592
,,--jind,1681
,,--jodhpur,291
,,--jorhat,376
,,--junagadh,285
,,--jyotiba phule nagar,5922
,,--kaimur (bhabua),6189
,,--kaithal,1746
,,--kalahandi,6670
,,--kamrup,3621
,,--kamrup metropolitan,361
,,--kancheepuram,44
,,--kandhamal,6842
,,--kangra,1892
,,--kanker,7868
,,--kannauj,5694
,,--kanniyakumari,4652
,,--kannur,497
,,--kanpur dehat,5111
,,--kanpur nagar,512
,,--kapurthala,1822
,,--karaikal,4368
,,--karauli,7464
,,--karbi anglong,3671
,,--kargil,1985
,,--karimganj,3843
,,--karimnagar,8722
,,--karnal,184
,,--karur,4324
,,--kasargod,4994
,,--kasganj,5744
,,--kathua,1922
,,--katihar,6452
,,--katni,7622
,,--kaushambi,5331
,,--kawardha,7741
,,--kendrapara,6727
,,--kendujhar,6766
,,--khagaria,6244
,,--khammam,8742
,,--khandwa,733
,,--khargone (west nimar),7282
,,--kheda,268
,,--khordha,6755
,,--kinnaur,1786
,,--kiphire,3863
,,--kishanganj,6456
,,--kishtwar,1995
,,--kodagu,8272
,,--koderma,6534
,,--kohima,370
,,--kokrajhar,3661
,,--kolar,8152
,,--kolasib,3837
,,--kolhapur,231
,,--kollam,474
,,--koppal,8539
,,--koraput,6852
,,--korba,7759
,,--korea,7836
,,--kota,744
,,--kottayam,481
,,--kozhikode,495
,,--krishna,8672
,,--krishnagiri,4343
,,--kulgam,1931
,,--kullu,1902
,,--kupwara,1955
,,--kurnool,8518
,,--kurukshetra,1744
,,--kurung kumey,3788
,,--kushinagar,5564
,,--kutch,2832
,,--lahaul & spiti,1900
,,--lakhimpur,3752
,,--lakhimpur kheri,5872
,,--lakhisarai,6346
,,--lalitpur,5176
,,--latehar,6565
,,--latur,2382
,,--lawngtlai,3835
,,--leh,1982
,,--lohardaga,6526
,,--lohit,3804
,,--longleng,3869
,,--lower dibang valley,3801
,,--lower subansiri,3788
,,--lucknow,522
,,--ludhiana,161
,,--lunglei,372
,,--madhepura,6476
,,--madhubani,6276
,,--madurai,452
,,--maharajganj,5523
,,--mahasamund,7723
,,--mahbubnagar,8542
,,--mahe,490
,,--mahendragarh,1282
,,--mahesana,2762
,,--mahoba,5281
,,--mainpuri,5672
,,--malappuram,483
,,--malda,3512
,,--malkangiri,6861
,,--mamit,389
,,--mandi,1905
,,--mandla,7642
,,--mandsaur,7422
,,--mandya,82332
,,--mansa,1652
,,--marigaon,3678
,,--mathura,565
,,--mau,547
,,--mayurbhanj,6792
,,--medak,911
,,--meerut,121
,,--mewat,1267
,,--mirzapur,5442
,,--moga,1636
,,--mokokchung,369
,,--mon,3869
,,--moradabad,591
,,--morena,7532
,,--muktsar,1633
,,--mumbai (sub-urban),22
,,--mumbai city,22
,,--munger,6344
,,--murshidabad,3482
,,--muzaffarnagar,131
,,--muzaffarpur,621
,,--mysore,821
,,--nabarangapur,6858
,,--nadia,3472
,,--nagaon,3672
,,--nagapattinam,4365
,,--nagaur,1582:1582
,,--nagpur,712
,,--nainital,5942
,,--nalanda,6112
,,--nalbari,3624
,,--nalgonda,8682
,,--namakkal,4286
,,--nanded,2462
,,--nandurbar,2564
,,--narayanpur,7781
,,--narmada,2640
,,--narsinghpur,7792
,,--nashik,253
,,--navgachia,6421
,,--navsari,2637
,,--nawada,6324
,,--nawanshahr,1823
,,--nayagarh,6753
,,--neemuch,7423
,,--nellore,861
,,--new delhi,11
,,--nizamabad,8463
,,--north 24 parganas,33
,,--north cachar hills,3673
,,--north delhi,11
,,--north dinajpur(uttar),3525
,,--north east delhi,11
,,--north goa,832
,,--north tripura,3824
,,--north west delhi,11
,,--nuapada,6678
,,--osmanabad,2472
,,--pakur,6435
,,--palakkad,471
,,--palamu,6562
,,--palghar,2525
,,--pali,2932
,,--palwal,1275
,,--panch mahals,2672
,,--panchkula,172
,,--panipat,180
,,--panna,7732
,,--papum pare,360
,,--parbhani,2452
,,--patan,2766
,,--pathanamthitta,468
,,--patiala,175
,,--patna,612
,,--pauri garhwal,1368
,,--perambalur,4328
,,--peren,3839
,,--phek,3865
,,--pilibhit,5882
,,--pithoragarh,5964
,,--pondicherry,413
,,--poonch,1965
,,--porbandar,286
,,--prakasam,8592
,,--pratapgarh,1478:5342
,,--prayagraj,532
,,--pudukottai,4322
,,--pulwama,1933
,,--pune,20
,,--puri,6752
,,--purnea,6454
,,--purulia,3252
,,--raebareli,535
,,--raichur,8532
,,--raigarh,7762:2141
,,--raipur,771
,,--raisen,7482
,,--rajgarh,7372
,,--rajkot,281
,,--rajnandgaon,7744
,,--rajouri,1962
,,--rajsamand,2952
,,--ramanathapuram,4567
,,--ramban,1998
,,--rampur,595
,,--ranchi,651
,,--rangareddi,40
,,--ratlam,7412
,,--ratnagiri,2352
,,--rayagada,6856
,,--reasi,1991
,,--rewa,7662
,,--rewari,1274
,,--ri bhoi,3638
,,--rohtak,1262
,,--rohtas (sasaram),6184
,,--rudraprayag,1364
,,--rupnagar,1881
,,--sabar kantha,2772
,,--sagar,7582
,,--saharanpur,132
,,--saharsa,6478
,,--sahibganj,6436
,,--saiha,3835
,,--salem,427
,,--samastipur,6274
,,--samba,1923
,,--sambalpur,663
,,--sangli,233
,,--sangrur,1672
,,--sant kabir nagar,5547
,,--sant ravidas nagar,5414
,,--saran (chapra),6152
,,--sas nagar,172
,,--satara,2162
,,--satna,7672
,,--sawai madhopur,7462
,,--sehore,7562
,,--senapati,3871
,,--seoni,7692
,,--seraikela,6597
,,--serchhip,3838
,,--shahdol,7652
,,--shahjahanpur,5842
,,--shajapur,7364
,,--sheikhpura,6341
,,--sheohar,6222
,,--sheopur,7530
,,--shimla,177
,,--shimoga,8182
,,--shivpuri,7492
,,--shravasti,5250
,,--siddharthnagar,5544
,,--sidhi,7622
,,--sikar,1572
,,--simdega,6525
,,--sindhudurg,2363
,,--singrauli,7805
,,--sirmaur,1702
,,--sirohi,2972
,,--sirsa,1666
,,--sitamarhi,6226
,,--sitapur,5862
,,--sivaganga,4575
,,--sivasagar,3772
,,--siwan,6154
,,--solan,1792
,,--solapur,217
,,--sonbhadra,5444
,,--sonipat,130
,,--sonitpur,3712
,,--south 24 parganas,33
,,--south delhi,11
,,--south dinajpur (dakshin),3522
,,--south garo hills,3639
,,--south goa,832
,,--south tripura,3821
,,--south west delhi,11
,,--sri ganganagar,154
,,--srikakulam,8942
,,--srinagar,194
,,--subarnapur,6654
,,--sultanpur,5362
,,--sundergarh,6622
,,--supaul,6473
,,--surat,261
,,--surendranagar,2752
,,--surguja,7774
,,--tamenglong,3877
,,--tapi,2792
,,--tarn taran,1852
,,--tawang,3794
,,--tehri garhwal,1376
,,--thane,22
,,--thanjavur,4362
,,--the nilgiris,423
,,--theni,4546
,,--thiruvananthapuram,471
,,--thiruvarur,4366
,,--thoothukudi,461
,,--thouba,3848
,,--thrissur,487
,,--tikamgarh,7683
,,--tinsukia,374
,,--tirap,3786
,,--tiruchirappalli,431
,,--tirunelveli,462
,,--tiruppur,421
,,--tiruvallur,44
,,--tiruvannamalai,4175
,,--tonk,1432:1432
,,--tuensang,3861
,,--tumkur,816
,,--udaipur,294
,,--udalguri,3711
,,--udham singh nagar,5944
,,--udhampur,1992
,,--udupi,8252
,,--ujjain,734
,,--ukhrul,3870
,,--umaria,7653
,,--una,1975
,,--unnao,515
,,--upper siang,3777
,,--upper subansiri,3792
,,--uttar kannada,8382
,,--uttarkashi,1374
,,--vadodara,265
,,--vaishali (hajipur),6224
,,--valsad,2632
,,--varanasi,542
,,--vellore,416
,,--vidisha,7592
,,--villupuram,4146
,,--virudhunagar,4562
,,--visakhapatnam,891
,,--vizianagaram,8922
,,--warangal,8712
,,--wardha,7152
,,--washim,7252
,,--wayanad,4936
,,--west champaran (bettiah),6254
,,--west delhi,11
,,--west garo hills,3651
,,--west godavari,8812
,,--west kameng,3782
,,--west khasi hills,3654
,,--west medinipur (paschim),3222
,,--west siang,3783
,,--west singhbhum,6582
,,--west tripura,3825
,,--wokha,3860
,,--yamunanagar,1732
,,--yanam,884
,,--yavatmal,7232
,,--ysr district,8562
,,--zunheboto,3867
,,an-andaman islands,3192
,,an-nicobar islands,3193
,,ap-achampet,8541
,,ap-adilabad,8732
,,ap-alampur,8502
,,ap-amangallu,8545
,,ap-andole (jogipet),8450
,,ap-armoor,8463
,,ap-asifabad,8733
,,ap-aswaraopet,8740
,,ap-b.kothakota,8582
,,ap-banaganapalle,8515
,,ap-bandar (machilipatnam),8672
,,ap-bangarupalem,8573
,,ap-banswada,8466
,,ap-bellampalli,8735
,,ap-bhadrachalam,8743
,,ap-bhainsa,8752
,,ap-bhongir,8685
,,ap-bhooragamphad (manuguru),8746
,,ap-boath (echoda),8751
,,ap-bodhan,8467
,,ap-chandoor,8681
,,ap-chavitidibbalu,8863
,,ap-chejerla,8628
,,ap-chepurupalli (garividi),8952
,,ap-cherial,8710
,,ap-chevella,8417
,,ap-chinnor,8737
,,ap-chintalapudi,8823
,,ap-chintapalle,8937
,,ap-cumbum,8406
,,ap-darsi,8407
,,ap-devarakonda,8691
,,ap-dichpalli,8461
,,ap-divi (challapalli),8671
,,ap-donakonda,8408
,,ap-dronachalam,8516
,,ap-eturnagaram,8717
,,ap-gadwal,8546
,,ap-gajapathinagaram,8965
,,ap-gajwel,8454
,,ap-garladinne,8551
,,ap-gooty (guntakal),8552
,,ap-gudur (kodumur),8525
,,ap-hazurnagar,8683
,,ap-husnabad,8721
,,ap-huzurabad,8727
,,ap-hyderabad loc,40
,,ap-hyderabadeast (ghatkeswar),8415
,,"ap-hyderabadwest 
(shamshabad)",8413
,,ap-ibrahimpatnam,8414
,,ap-jagtial,8724
,,ap-jammalamadugu,8560
,,ap-jangaon,8716
,,ap-jannaram (luxittipet),8739
,,ap-kalwakurthy,8549
,,"ap-kamalapuram 
(yerraguntala)",8563
,,ap-kamareddy,8468
,,ap-kambadur,8492
,,ap-kanaganapalle,8491
,,ap-kandukuru,8598
,,ap-karimnagar,878
,,ap-khammam,8742
,,ap-khanapur (ap),8730
,,ap-kodangal,8505
,,ap-koilkuntla,8510
,,ap-kollapur,8501
,,ap-kothagudem,8744
,,ap-kovvur (nidadavolu),8813
,,ap-krosuru,8640
,,ap-lakkireddipalli,8567
,,ap-madanapalli,8571
,,ap-madhira,8749
,,ap-madnur,8464
,,ap-mahabubbad,8719
,,ap-mahabubnagar,8542
,,ap-mahadevapur,8720
,,ap-makthal,8503
,,ap-mancherial,8736
,,"ap-mandapeta 
(ravulapalem)",8855
,,ap-mangalagiri,8645
,,ap-manthani,8729
,,ap-marturu,8404
,,ap-medak,8452
,,ap-medarmetla,8593
,,ap-medchal,8418
,,ap-metpalli,8725
,,ap-miryalguda,8689
,,ap-mulug,8715
,,ap-nagarkurnool,8540
,,ap-nalgonda,8682
,,"ap-nallacheruvu 
(tanakallu)",8498
,,ap-nampalle,8692
,,ap-narasampet,8718
,,ap-narayankhed,8456
,,ap-narayanpet,8506
,,ap-narsapur (palakole),8814
,,ap-narsaraopet,8647
,,ap-nidamanur (hillcolony),8680
,,ap-nirmal,8734
,,ap-nizamabad,8462
,,ap-nuguru (cherla),8747
,,ap-nuzvidu,8656
,,ap-outsarangapalle,8753
,,ap-palakonda (rajam),8941
,,ap-palmaneru,8579
,,ap-palnad (macherala),8642
,,ap-pargi,8412
,,ap-parkal,8713
,,ap-pathapatnam (hiramandalam),8946
,,ap-pattikonda,8520
,,ap-peapalle,8522
,,ap-peddapalli,8728
,,ap-peddapuram,8852
,,ap-piler,8584
,,ap-pithapuram,8869
,,ap-pulivendla,8568
,,ap-putturu,8577
,,ap-rajahmundri,883
,,ap-rajampeta,8565
,,ap-ramachandrapuram,8857
,,ap-ramannapet,8694
,,ap-rapur (podalakur),8621
,,ap-rayadurg,8495
,,ap-saluru,8964
,,ap-sangareddy,8455
,,ap-sathupalli,8761
,,ap-sattenapalli,8641
,,ap-satyavedu,8576
,,ap-shadnagar,8548
,,ap-siddavattam,8589
,,ap-siddipet,8457
,,ap-sileru,8938
,,ap-sircilla,8723
,,ap-sirpurkagaznagar,8738
,,ap-sodam,8583
,,ap-srikalahasthi,8578
,,"ap-srungavarapukota 
(kothvls)",8966
,,ap-sudhimalla (tekulapalli),8741
,,ap-sullurpet,8623
,,ap-suryapet,8684
,,ap-tanduru,8411
,,ap-tekkali (palasa),8945
,,ap-thungaturthy,8693
,,ap-tirivuru,8673
,,ap-tirupathi,877
,,ap-tuni,8854
,,ap-udaygiri,8620
,,ap-ulvapadu,8599
,,ap-utnor,8731
,,ap-v.r.puram,8748
,,ap-vaimpalli,8588
,,ap-vayalpad,8586
,,ap-venkatgiri,8625
,,ap-venkatgirikota,8587
,,ap-vikrabad,8416
,,ap-vinjamuru,8629
,,ap-vizayanagaram,8922
,,ap-wanaparthy,8543
,,ap-warangal,870
,,ap-wardhannapet (ghanapur),8711
,,ap-yelamanchili,8931
,,ap-yelavaram,8865
,,ap-yeleswaram,8868
,,ap-yellandu,8745
,,ap-yellanuru,8550
,,ap-yellareddy,8465
,,ap-yerragondapalem,8403
,,ap-zahirabad,8451
,,as-abhayapuri,3669
,,as-baithalangshu,3677
,,as-barama,3623
,,as-barpeta road,3666
,,as-bihupuria,3759
,,as-maibong,3670
,,as-mariani,3771
,,as-rangapara,3714
,,as-sadiya,3756
,,as-sibsagar,3772
,,as-tarabarihat,3665
,,as-tinsukhia,374
,,as-vdarbondh,3841
,,br-adhaura,6180
,,br-amarpur,6420
,,br-areraj,6258
,,br-aurangabad,6186
,,br-bagaha,6251
,,br-bagodar,6557
,,br-baharagora,6594
,,br-balumath,6568
,,br-banmankhi,6467
,,br-barachakia,6257
,,br-barhi,6543
,,br-barkagaon,6551
,,br-barsoi,6451
,,br-barwadih,6567
,,br-basia,6533
,,br-bermo,6549
,,br-bhabhua,6189
,,br-bhandaria,6581
,,br-bhawanathpur,6563
,,br-bidupur,6229
,,br-biharsharif,6112
,,br-bikram,6135
,,br-bishrampur,6584
,,br-bokaro,6542
,,br-bolwa,6539
,,br-bundu,6530
,,br-chaibasa,6582
,,br-chakardharpur,6587
,,br-chandil,6591
,,br-chapra,6152
,,br-chatra,6541
,,br-chavparan,6547
,,br-dalsinghsarai,6278
,,br-daltonganj,6562
,,br-deoghar,6432
,,br-dhamdaha,6462
,,br-dhanbad,326
,,br-dumka,6434
,,br-dumri(isribazar),6558
,,br-garhwa,6561
,,br-garu,6569
,,br-ghaghra,6523
,,br-ghatsila,6585
,,br-giridih,6532
,,br-godda,6422
,,br-gogri,6245
,,br-gomia,6544
,,br-govindpur,6540
,,br-gumla,6524
,,br-h.kharagpur,6342
,,br-hathua,6150
,,br-hazaribagh,6546
,,br-hunterganj,6550
,,br-ichak,6548
,,br-itki,6529
,,br-jagarnathpur,6588
,,br-jahanabad,6114
,,br-jainagar,6246
,,br-jamshedpur,657
,,br-jamtara,6433
,,br-japla,6566
,,br-jhajharpur,6273
,,br-jharmundi,6431
,,br-jhinkpani,6589
,,br-jhumaritalaiya,6534
,,br-kathikund,6427
,,br-katoria,6425
,,br-kharsawa,6583
,,br-khunti,6528
,,br-kolebira,6527
,,br-latehar,6565
,,br-lohardaga,6526
,,br-madhupur,6438
,,br-mahagama,6437
,,br-maharajganj,6153
,,br-maheshpur raj,6423
,,br-mahua,6227
,,br-mallehpur,6348
,,br-mandar,6531
,,br-mandu,6545
,,br-manoharpur,6593
,,br-masrakh,6159
,,br-monghyr,6344
,,br-motipur,6223
,,br-muri,6522
,,br-nabinagar,6332
,,br-nagarutari,6564
,,br-nala,6428
,,br-noamundi,6596
,,br-pakridayal,6259
,,br-pakur,6435
,,br-palkot,6536
,,br-patan,6560
,,br-purnea,6454
,,br-rafiganj,6327
,,br-rajauli,6336
,,br-rajdhanwar,6554
,,br-rajmahal,6426
,,br-ramgarh,6553
,,br-ramnagar,6256
,,br-ranchi,651
,,br-raniganj,6461
,,br-rosera,6275
,,br-s.bakhtiarpur,6475
,,br-sahibganj,6436
,,br-saraikela (adstyapur),6597
,,br-seikhpura,6341
,,br-sidhawalia,6151
,,br-simaria,6559
,,br-simdega,6525
,,br-singhwara,6247
,,br-sonepur,6158
,,br-tisri,6556
,,br-torpa,6538
,,br-triveniganj,6477
,,by-mumbai,22
,,by-navi mumbai (turbhe),215
,,gj-ahemdabad local,79
,,gj-amod,2641
,,gj-anjar (gandhidham),2836
,,gj-babra,2791
,,gj-bansada,2630
,,gj-bareja,2718
,,gj-barwala,2711
,,gj-bhachav,2837
,,gj-billimora,2634
,,gj-borsad,2696
,,gj-chanasma,2734
,,gj-damnagar,2793
,,gj-danta,2749
,,gj-dasada,2757
,,gj-dehgam,2716
,,gj-deodar,2735
,,gj-devgadhbaria,2678
,,gj-dharampur,2633
,,gj-dhari,2797
,,gj-fortsongadh,2624
,,gj-gadhada,2847
,,gj-gandhi nagar,2712
,,gj-gariadhar,2843
,,gj-gogodar,2806
,,gj-himatnagar,2772
,,gj-jamkalyanpur,2891
,,gj-jodia,2893
,,gj-junagarh,285
,,gj-kalawad,2894
,,gj-kapad wanj,2691
,,gj-khambat,2698
,,gj-khavda,2803
,,gj-kheda,2694
,,gj-kheralu,2761
,,gj-kotdasanghani,2827
,,gj-kunkawav,2796
,,gj-kutchmandvi,2834
,,gj-lakhpat,2839
,,gj-lakhtar,2759
,,gj-lalpur,2895
,,gj-lunavada,2674
,,gj-m.m.mangrol,2629
,,gj-malia-hatina,2870
,,gj-maliya miyana,2829
,,gj-malpur,2773
,,gj-mangrol,2878
,,gj-miyagam,2666
,,gj-morvi,2822
,,gj-muli,2756
,,gj-nalia,2831
,,gj-naswadi,2661
,,gj-nizar,2628
,,gj-okha,2892
,,gj-paddhari,2820
,,gj-padra,2662
,,gj-patan,2766
,,gj-pavijetpur,2664
,,gj-porbander,286
,,gj-rahpar,2830
,,gj-ranavav,2801
,,gj-retlad,2697
,,gj-sankheda,2665
,,gj-santalpur,2738
,,gj-savli,2667
,,gj-sayan,2621
,,gj-sayla,2755
,,gj-shehra,2670
,,gj-sidhpur,2767
,,gj-sumrasar,2808
,,gj-thara,2747
,,gj-tharad,2737
,,gj-thasra,2699
,,gj-una-diu,2875
,,gj-vadgam,2739
,,gj-valia,2643
,,gj-vallabhipur,2841
,,gj-valod,2625
,,gj-vanthali,2872
,,gj-vav,2740
,,gj-visnagar,2765
,,gj-vyara,2626
,,gj-waghodia,2668
,,ha-adampur mandi,1669
,,ha-ambala,171
,,ha-assandh,1749
,,ha-bahadurgarh,1276
,,ha-barara,1731
,,ha-barwala,1693
,,ha-bawal,1284
,,ha-bawanikhera,1254
,,ha-bhiwani,1664
,,ha-chaaharauli,1735
,,ha-charkhidadri,1250
,,ha-cheeka,1743
,,ha-dabwali,1668
,,ha-ellenabad,1698
,,ha-faridabad,129
,,ha-fatehabad,1667
,,ha-ferojpur,1268
,,ha-gharaunda,1748
,,ha-gohana,1263
,,ha-gurgaon,124
,,ha-hansi,1663
,,ha-hissar,1662
,,ha-jagadhari,1732
,,ha-jatusana,1281
,,ha-jhajjar,1251
,,ha-jind,1681
,,ha-julana,1683
,,ha-kaithal,1746
,,ha-kalanaur,1258
,,ha-kalanwali,1696
,,ha-kalka,1733
,,ha-karnal,184
,,ha-kosli,1259
,,ha-kurukshetra,1744
,,ha-loharu,1252
,,ha-meham,1257
,,ha-mohindergarh,1285
,,ha-naraingarh,1734
,,ha-narnaul,1282
,,ha-narwana,1684
,,ha-nilokheri,1745
,,ha-nuh,1267
,,ha-palwal,1275
,,ha-panipat,180
,,ha-pehowa,1741
,,ha-ratia,1697
,,ha-rewari,1274
,,ha-rohtak,1262
,,ha-safidon,1686
,,ha-sirsa,1666
,,ha-siwani,1255
,,ha-sonipat,130
,,ha-tohana,1692
,,ha-tohsham,1253
,,hp-arki,1796
,,hp-bilaspur,1978
,,hp-churah (tissa),1896
,,hp-jogindernagar,1908
,,hp-kalpa,1786
,,hp-kangra (dharamsala),1892
,,hp-lahul (keylong),1900
,,hp-nirmand,1904
,,hp-pangi (killar),1897
,,hp-paonta,1704
,,hp-rajgarh,1799
,,hp-rampur bushahar,1782
,,hp-spiti (kaza),1906
,,hp-sundernagar,1907
,,hp-udaipur,1909
,,hp-una,1975
,,jk-badgam,1951
,,jk-bandipur,1957
,,jk-basholi,1921
,,jk-bedarwah,1997
,,jk-kalakot,1964
,,jk-kargil,1985
,,jk-karnah,1958
,,jk-kulgam,1931
,,jk-leh,1982
,,jk-mahore,1999
,,jk-nobra,1980
,,jk-nowshera,1960
,,jk-nyoma,1981
,,jk-pahalgam,1936
,,jk-ramnagar,1990
,,jk-uri,1956
,,jk-zanaskar,1983
,,kl-adimaly,4864
,,kl-agathy,4894
,,kl-alathur,4922
,,kl-alleppey,477
,,kl-amini,4891
,,kl-androth,4893
,,kl-badagara,496
,,kl-bitra,4890
,,kl-calicut,495
,,kl-cannanore,497
,,kl-chetlat,4899
,,kl-ernakulam,484
,,kl-kadamath,4897
,,kl-kalpeni,4895
,,kl-kanjirapally,4828
,,kl-karunagapally,476
,,kl-kasargode,4994
,,kl-kavarathy,4896
,,kl-kiltan,4898
,,kl-koduvayur,4923
,,kl-kunnamkulam,4885
,,kl-mananthody,4935
,,kl-manjeri,483
,,kl-mannarghat,4924
,,kl-mavelikkara,479
,,kl-minicoy,4892
,,kl-nedumandad,4728
,,kl-nedumgandam,4868
,,kl-palai,4822
,,kl-palghat,491
,,kl-peermedu,4869
,,kl-punalur,475
,,kl-quilon,474
,,kl-shertallai,478
,,kl-taliparamba,4982
,,kl-tellicherry,490
,,kl-trichur,487
,,kl-uppala,4998
,,kl-vadakkanchery,4884
,,kl-vaikom,4829
,,kt-afzalpur,8470
,,kt-ainapur,8339
,,kt-aland,8477
,,kt-alur,8170
,,kt-anekal,8110
,,kt-ankola,8388
,,kt-arsikere,8174
,,kt-athani,8289
,,kt-aurad,8485
,,kt-bableshwar,8355
,,kt-badami,8357
,,kt-bagalkot,8354
,,kt-bagepalli,8150
,,kt-bailhongal,8288
,,kt-bangalore,80
,,kt-bangarpet,8153
,,kt-bantwal,8255
,,kt-basavakalyan,8481
,,kt-basavanabagewadi,8358
,,kt-basavapatna,8180
,,kt-belgaum,831
,,kt-bellary,8392
,,kt-belthangady,8256
,,kt-belur,8177
,,kt-bhadravati,8282
,,kt-bhalki,8484
,,kt-bhatkal,8385
,,kt-bidar,8482
,,kt-bijapur,8352
,,kt-biligi,8425
,,kt-cannarayapatna,8176
,,kt-chadchan,8422
,,kt-challakere,8195
,,kt-chamrajnagar,8226
,,kt-channagiri,8189
,,kt-channapatna,8113
,,kt-chikkaballapur,8156
,,kt-chikkanayakanahalli,8133
,,kt-chikkodi,8338
,,kt-chikmagalur,8262
,,kt-chincholi,8475
,,kt-chintamani,8154
,,kt-chitradurga,8194
,,kt-chittapur,8474
,,kt-cowdahalli,8225
,,kt-davangere,8192
,,kt-deodurga,8531
,,kt-devarahippargi,8424
,,kt-doddaballapur,8119
,,kt-gadag,8372
,,kt-gangavathi,8533
,,kt-gokak,8332
